,source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,mh_gspphot,pm,radial_velocity,lum_flame,radius_flame,mass_flame,mag
2375,140429182719719680,44.28885554271064,35.99619280631823,3.2338271219364882,17.474958,2.5988579,3545.5808,4.8127,-0.2695,40.032955,,0.024946641,0.41958743,,10.02354241540705
2376,140429251438670208,44.32702044877495,36.007425243747406,1.9559783258055619,14.447764,1.280879,4759.016,4.3941,-0.3983,24.732914,-42.964035,0.4511936,0.9891775,,5.9045855406487995
2377,140430454029516672,44.496570901714506,35.941439912875715,1.320664935623977,15.11294,1.1440916,,,,15.52598,,,,,5.716903070784495
2378,140431587900870400,44.454459524487966,36.00524243684904,2.3613201183365575,16.436111,1.9962425,4233.169,4.5713,0.2576,39.720814,,0.10903712,0.6147351,0.6659161,8.301885786696564
2379,140435672414175232,44.3845372096486,36.056519346600574,3.3894205876325123,18.025684,2.6701317,3305.0474,4.7056,-0.6863,6.5620656,,0.012243803,0.33631295,,10.676311672039766
2380,140438597287542144,44.15037198803928,35.90838743745047,0.9143175743965043,13.14465,1.2415657,4904.0605,3.3308,-0.0992,3.8202965,-16.066229,6.5027905,3.5374649,1.16086,2.9501348434357446
2381,140440933749724416,44.1901194710275,36.00810953436669,1.4542785051094933,16.505507,1.6812391,4423.162,4.5671,0.1986,4.679503,,0.17494315,0.70711476,0.7096018,7.318744440998959
2382,140443098413257472,44.01601802026854,35.999828491984935,0.8351838250149426,13.993515,0.8219938,6227.9946,4.0629,-0.5086,3.527393,-3.213698,3.323323,1.5572135,1.2549297,3.6024253884926623
2383,140445366155959040,44.09567127716907,36.0971463617526,1.2830118280817169,13.176417,0.86615276,6212.2085,4.152,-0.2222,7.198647,-7.142351,2.915253,1.5711578,1.132295,3.7175716052071017
2384,140446117774684800,44.069568803341255,36.10950198881092,0.9134714174201048,15.446413,1.0122633,5415.5083,4.5578,-0.4535,7.450372,,0.6543784,0.91700834,0.8795646,5.249887854154377
2385,140452650420455552,44.23872487735334,36.25489618964033,4.131316267291952,17.651865,2.5041313,3438.7004,4.8945,-0.5111,28.483717,,0.01201514,0.3102746,,10.732307220853128
2386,140454677645012096,44.3351575226597,36.3339130577192,8.101269837945512,15.005601,2.4010477,3590.7908,4.7782,-0.0442,79.48114,-0.06654848,0.03365682,0.4739976,,9.548365465281092
2387,140455674077423104,44.30972304046227,36.3846943032825,6.366232833584498,13.281839,1.7680655,4191.3647,4.4834,0.1579,46.176212,-42.330215,0.18886684,0.8141387,,7.301251961326052
2388,140594727939244288,42.923685575173174,36.274698392082975,1.9265969075262026,14.878517,1.2883959,4680.4526,4.6199,0.1779,6.237704,-19.766792,0.28299186,0.79194677,,6.302471445097135
2389,140608506194207744,43.913961738470164,36.0449985832255,2.2377083323967146,12.561671,0.86486435,5689.1494,4.2766,-0.342,29.26189,-44.048428,1.5346578,1.2782763,0.9582014,4.310689605825052
2390,140612423204381568,43.75053985765244,36.093527223083775,0.811790363685412,14.157747,0.76479053,6239.709,4.0359,-0.414,5.5457926,-49.713493,2.4746456,1.4547899,1.1560707,3.70496672738766
2391,140629809231978240,43.57447728561586,36.259715740641205,1.4883423517953014,13.697424,0.92034054,5805.3706,4.2867,-0.2383,8.245221,21.343248,1.3531252,1.1498697,0.99451935,4.5609381353212886
2392,140633107766868352,43.88675841768999,36.12871616830228,0.5332957818737447,14.123369,0.92832947,5634.1543,4.0219,-0.3257,2.649036,-4.0839825,6.1747184,2.6218297,1.3935198,2.758209960045484
2393,140635306790108032,43.980830069917666,36.211984113128715,0.9326394802715565,14.863547,0.9656744,5230.6704,4.1986,-0.6879,13.387711,,0.9823636,1.2060655,,4.7121172585976385
2394,140650047117861888,43.76996573011942,36.32342700496273,1.112868832310982,14.608018,1.0035162,5714.494,4.3892,-0.3013,2.37907,-27.003078,1.1045746,1.0723011,0.97329396,4.840236865096076
2395,140655750834414208,43.70807778114669,36.4713338107142,0.617687305304018,14.66327,0.87750053,5751.2095,3.8737,-0.3896,6.5803633,,2.7385256,1.6026194,1.0882269,3.6171124220623696
2396,140667536224616832,43.238832298557334,36.116466725015584,1.0344653486233182,13.7531395,0.99214363,5522.4976,3.894,-0.4225,19.440405,16.289402,2.5139832,1.7692313,1.0347769,3.8267192344943055
2397,140669632168645888,43.32222140622997,36.19103566021349,1.569789663118422,13.647434,0.9483681,5387.4746,4.3301,-0.0974,11.087936,-100.09676,1.0874802,1.1944197,,4.626641559510443
2398,140671350156048384,43.30801699108172,36.30536796910394,1.4570707843887374,13.973126,0.92975044,5440.3394,4.3339,-0.7479,10.382342,9.401604,0.9842578,1.1223539,,4.790528709141823
2399,140678428261617920,43.49393385051037,36.37254768963102,1.0969920998952876,10.463029,1.3096142,4855.4443,2.6071,-0.0962,8.980841,-43.002262,58.2303,10.784416,2.9019513,0.6640464076173593
2400,140681039602251520,43.415998864630254,36.42152060685155,5.897913895172922,14.498217,1.8930197,,,,15.108423,0.0029383746,,,,8.351708768577689
2401,140681413265778304,43.29098034262702,36.38313919429968,3.067345150215551,17.367895,2.5898838,3474.8838,4.8037,-0.0663,23.671188,,0.029031014,0.46912915,,9.801708362955923
2402,140682929387325696,43.40848547075888,36.48271801603572,0.9205562157375857,15.077135,0.9805536,5468.393,4.433,-0.1653,4.9286766,,0.83634615,1.0216682,0.8814182,4.897386659923846
2403,140683479143667584,43.457838709202434,36.53436073237517,1.7559655832297276,13.337979,0.8473816,6148.0957,4.4038,-0.2677,6.8557844,-35.714413,1.3487768,1.0227872,1.1408061,4.560558360637263
2404,140690591609025280,42.90808602480956,36.433858070626634,3.03283585410876,16.927843,2.279522,3706.5774,4.7713,-0.2633,9.48166,,0.039134018,0.48197576,0.50765246,9.337087622207607
2405,140692378315619968,43.11166567358067,36.56116496137456,1.2425714947471458,13.964023,0.9272499,5652.054,4.2646,-0.0025,9.647249,-40.38292,1.3829483,1.2303238,0.9375487,4.435630522309452
2406,140693237308841344,43.04827243250702,36.55403688327885,0.3584376292949019,12.774337,1.1860275,4868.296,2.5482,-0.6295,1.1620063,-10.194479,53.18933,10.235719,2.8013275,0.5464057497508037
2407,140694096302297856,43.29746815049593,36.498253632848005,1.1232849156079097,15.32943,1.0019293,5394.634,4.6414,-0.4199,1.0536987,,0.50428635,0.8057195,0.92710674,5.581879260765566
2408,140702926755193216,43.62899924319569,36.49403294378292,1.0795955320297281,13.871675,0.7578478,6334.906,4.3279,-0.2453,4.109656,-39.633442,2.0515547,1.1987038,1.2005354,4.037978976657744
2409,140704610382361856,43.67995246280282,36.553616671836814,2.5815040570756067,15.674744,1.8270226,4316.8135,4.5502,0.1327,15.78271,,0.14122087,0.662615,0.6880411,7.734107711935076
2410,140708218155288064,43.46064411812416,36.62204690001199,0.700144838013185,13.979647,0.9237852,5536.148,4.0941,-0.4682,12.684218,-24.150227,4.020709,2.2021282,1.2215905,3.2055861388332936
2411,140708630471591424,43.48966784329119,36.638608008765345,0.9460606867569066,10.209713,1.2993364,4922.607,2.4176,-0.0834,4.375644,-31.418854,99.43819,13.705423,3.2009172,0.08930796164075261
2412,140711585409230464,43.762133306457194,36.68418756446116,1.364577622233739,13.729018,0.9164562,5772.1426,4.3063,-0.2344,9.243583,-48.633133,1.5191327,1.2356074,0.98189783,4.404010389982407
2413,140712268307863680,43.7165168239006,36.66929726324768,1.1617772073545614,14.797031,0.94788265,5634.529,4.4889,-0.4177,12.744088,,0.7771452,0.92277783,0.9767993,5.122645662078568
2414,140712822359805568,43.7562664239347,36.73055516390637,4.592018569745516,8.600898,0.12738514,9441.597,4.2571,-0.3782,14.49651,-0.7433443,19.854086,1.6570572,2.074762,1.91091596722468
2415,140712822359806080,43.76298348974084,36.72155214680322,0.8673487858764527,14.351748,0.88962173,5852.287,4.2563,-0.3058,9.811405,-50.72903,1.9701715,1.3670262,1.033909,4.042718294634975
2416,140716155254251904,43.71869230543811,36.78588158352282,5.71744098250707,12.259427,1.2688141,,,,36.216564,28.207205,,,,6.045434568729682
2417,140716705010072704,43.64076191650079,36.77583996673986,1.0990891293013705,13.765316,0.9046583,5563.428,4.2015,-0.5276,6.7749257,27.16433,2.0465112,1.5688907,0.97650486,3.9704805717036074
2418,140717529643780096,43.65626429042068,36.84702977382176,1.6442397997169291,13.962818,1.1102142,,,,15.802927,0.9155348,,,,5.042643927402212
2419,140723783116177152,43.517123994880954,36.8089596948113,1.2371982490030822,15.9899845,1.2693548,4613.999,4.4628,-0.0391,1.7492344,,0.2421287,0.7512848,0.7477667,6.452180995719219
2420,140723783116745600,43.51565838135626,36.81660963047545,1.8496633822739184,14.367258,1.1519718,4974.6064,4.4577,0.0448,12.433564,3.7415185,0.46984437,0.91471964,,5.702721566555802
2421,140726218361200640,43.30879251721774,36.84098750459795,6.643396627671727,17.133053,2.8533192,3349.0667,4.9788,-0.3003,52.143322,,0.009312155,0.28708547,,11.24500373443017
2422,140729418113247616,43.67858545969601,36.88619541419581,2.0883055236995203,14.47742,1.1323309,5135.8184,4.5744,-0.3009,26.854727,-33.69884,0.35684296,0.7548716,0.86713153,6.076390992975783
2423,140730758143625856,43.594714369090745,36.943743244193506,0.640533785377056,11.4024,1.28442,,,,5.190878,-20.27969,,,,0.4351111796279614
2424,140731578480478464,43.75296753715517,36.965930336568775,5.67983347427227,18.286087,2.785427,3188.3064,4.7479,-1.039,6.5946193,,,,,12.057765050722393
2425,140731818998755328,43.70475497778327,36.99108833697983,2.9683569518136657,12.65531,0.9587126,5336.2983,4.3702,-0.4663,52.187973,6.6231885,0.81604815,1.0450559,,5.01789030045836
2426,140733159028402432,43.49321584438528,36.908779848771864,1.9456226072494422,15.344887,1.6807022,4456.6475,4.5187,0.483,41.4096,,0.28634346,0.8981979,,6.790179799416334
2427,140734640793469568,43.46464826824225,37.004715365010235,1.1253840206315266,13.668959,0.84763813,5983.412,4.2282,-0.3574,8.703151,-34.046577,2.2320743,1.3936957,1.1092287,3.9254623854337964
2428,140736358780967680,43.632815970716884,37.106063276923614,1.0071242824443905,15.799379,1.2078676,4894.413,4.4494,-0.2096,20.756107,,0.44807822,0.92005914,,5.814794684885943
2429,141345178985192832,42.76765428766664,36.334885908314064,6.530025337657478,15.580674,2.489523,3517.9097,4.6944,-0.3021,50.81599,-45.500557,0.031434286,0.47764826,,9.655247549863567
2430,141347442432371968,42.822613117564586,36.42011063897915,1.1648328454941703,16.212027,1.3512459,4644.172,4.6057,-0.0384,5.960613,,0.22586466,0.7357021,0.74370867,6.543344637094425
2431,141357136174139904,42.44493029186366,36.448728424786886,0.8938335741272286,15.270265,0.94454575,5253.099,4.4086,-0.614,5.321982,,0.7028854,1.00846,,5.0265469897550386
2432,141357509835578112,42.458263233086996,36.49927623327959,2.424811218785753,13.049685,0.9061165,5800.9775,4.4966,-0.0231,9.614033,-2.4292698,0.8879625,0.94166476,1.0338786,4.973074188029514
2433,141409431695729536,42.253176834014056,36.59228078528239,6.225769622350517,10.20039,0.7692232,5969.075,4.1892,-0.1257,12.454259,-19.218065,1.5560635,1.1657025,1.059449,4.171355092369119
2434,141413206970435584,42.21820229370872,36.67875198614411,2.206494572224729,16.144909,1.80937,4199.096,4.6524,0.009,17.563786,,0.118299626,0.64904094,0.6594601,7.863423222327977
2435,141414551297284864,42.176808172932496,36.75534394995236,1.1190822708262977,15.590395,1.1866474,4829.981,4.5219,0.2715,12.994978,,0.38567457,0.8907533,,5.834705050956462
2436,141415238491487488,42.37739548436254,36.68407880944225,1.2601700327076564,15.131407,0.98275566,5345.822,4.5463,-0.4951,11.79265,,0.45635575,0.78935987,0.9058775,5.633552522679599
2437,141427161320699520,42.02351187736117,36.783228875867984,0.740536475639969,14.663221,0.8369303,5864.9917,3.8728,-0.9207,18.043922,,2.0196931,1.3673648,1.0450295,4.01095363355947
2438,141427848515449600,42.09337678687446,36.854491974042155,2.5014490841697405,16.778584,2.1845903,3763.4888,4.6461,-0.3029,19.52438,,0.062381435,0.59212685,0.5713998,8.769541863849451
2439,141428153456864128,41.95536710203055,36.741179382430744,1.5445204844572464,12.332908,1.0728493,5560.76,3.9877,-0.0777,14.714388,-79.71617,4.5182366,2.5836167,1.32986,3.2768769932598083
2440,141429325984220160,41.90202127610471,36.79584910550948,0.6194798746712917,14.528614,0.75197315,6125.5576,3.9399,-0.5245,2.6515603,-49.540848,3.0381212,1.5443083,1.2245,3.4887500532690083
2441,141435545097404928,42.322396011274705,36.98842534475004,2.574118004304499,12.027182,0.7374592,6157.7734,4.239,-0.4011,11.329269,-35.772015,1.9144831,1.2137125,1.1406085,4.080323886466756
2442,141436747687642368,42.27379387809374,37.06583067264413,2.034589986084266,13.463733,1.0026398,5389.829,4.4176,0.1879,10.302224,-41.285614,0.8158704,1.0369636,,5.006118186302249
2443,141443619635801216,42.99974736687914,36.580311811264906,1.4956353525645494,13.788959,0.9162388,5875.6553,4.3229,-0.4441,11.897297,-85.47211,1.2155339,1.0643744,1.0294026,4.6630881136211375
2444,141457913286943872,43.050089554301195,36.89689815779158,7.0862654169775645,16.9781,3.0729074,3264.3184,4.9106,0.0388,104.04412,,0.011622674,0.3370428,,11.230186897283884
2445,141459420819873536,42.7673688972871,36.69305467687609,3.638033084187998,13.0772,1.0240612,5205.2617,4.5524,-0.4543,31.40541,36.525948,0.37839854,0.75586426,,5.881533156959637
2446,141459425115360768,42.76574867682847,36.69409608691887,3.664753218209072,15.560694,1.8553677,3734.1045,4.504,-0.8769,31.082016,,0.061018728,0.589326,0.5654744,8.380917415295905
2447,141462105174942080,42.770329883392,36.77653970492581,4.801852637859403,13.52485,1.410387,4494.105,4.5924,0.0772,31.528425,-9.725785,0.17711867,0.69499856,0.70634085,6.931893078165059
2448,141463445204749696,42.597763686469364,36.73973866157842,0.6365177807336916,14.255973,1.0624428,5242.457,3.6709,-0.0995,3.3635602,-29.91376,4.068755,2.4396424,1.2596779,3.275026515463118
2449,141472997211967104,42.84288405233173,37.0048146866161,1.3488277746338966,16.51461,1.5060387,4456.0996,4.645,0.1678,4.553669,,0.15665881,0.6644393,0.71419823,7.164392791662461
2450,141477910654669696,43.211842739920975,36.911122338826715,1.1678340051732214,14.611388,0.94079304,5689.5522,4.5023,0.0853,4.3468337,11.20552,0.87895143,0.9650468,0.98217446,4.948294744926427
2451,141485087544426496,43.2227535256318,37.146971937959336,0.5931324488298102,12.54755,1.3651867,,,,4.475395,-50.627678,,,,1.4133086207923071
2452,141488699612478976,43.48929672707328,37.181711464209826,1.1384116255122176,10.544089,1.3383389,,,,9.347375,-4.616082,,,,0.8255859279929094
2453,141491688909716352,43.31454601922708,37.23260638965995,3.3800408809509364,14.5171995,1.5070066,4483.9565,4.6341,0.2488,18.068323,29.187798,0.16588627,0.6734215,0.72208977,7.161810235063175
2454,137339761203576448,45.0803465207661,35.36656948051139,1.118985758693487,15.065464,1.2498951,4835.757,4.329,0.0714,10.976077,,0.71018916,1.1922871,,5.309586816312622
2455,137346289553778944,44.92663886885111,35.37953491127424,1.4233572152144498,15.066301,1.3225784,5214.7637,4.5006,-0.0162,3.9148805,,0.61665744,0.9633846,,5.832870881832708
2456,137355562387198848,44.9435714076077,35.461542792678344,1.4040552426922923,14.195561,1.0369415,5486.423,4.3522,-0.3602,12.973901,26.686066,1.030435,1.1237243,0.89076984,4.93248143276857
2457,138823723944481792,45.91543480897781,35.707456536858075,1.206335057329624,12.953501,1.509284,4982.598,3.3748,-0.1801,9.985908,-39.91163,7.673672,3.7245867,1.3599586,3.3608404929179354
2458,138828396868633216,45.897121105174435,35.82319533239394,1.497646592570583,13.253334,1.2573595,5587.207,4.0619,-0.4864,26.109066,70.69989,3.305208,1.9481851,1.1298677,4.13038075907615
2459,138832004641390208,46.18251943811999,35.91077910964114,2.440572500303967,14.20834,1.2506771,5388.927,4.6062,-0.1104,25.628338,31.037348,0.45628917,0.77747905,,6.145798258427149
2460,138839288905881600,45.34726658003186,35.44060526320626,3.0838662301724487,17.160784,2.4511127,3574.0896,4.7084,-0.4261,37.719585,,0.033928353,0.4825475,,9.606261424001495
2461,138844271067913472,45.36892653088496,35.53620457456923,1.5073614050431705,14.451755,1.1214733,5766.5493,4.4512,-0.3116,21.484205,1.4000531,0.8633572,0.9438177,1.0082552,5.3428424800078265
2462,138846779328965888,45.529314948477634,35.57101991089177,0.850434426493534,15.655217,1.2614126,4968.403,4.3659,-0.1386,10.724945,,0.74944264,1.1577656,,5.303420379917945
2463,138853891794544640,45.56828046522716,35.7917017384796,1.050836691089144,13.945976,0.9660578,,,,3.3033257,-38.886818,,,,4.053652398504191
2464,138855334903683968,45.178644263599374,35.54583409397278,0.9258301299883124,10.976723,1.4486208,,,,4.7349234,-18.435572,,,,0.8093792685336929
2465,138862443073746944,45.25523630399779,35.77462306115697,0.8979024667774987,11.434307,1.4471674,4774.697,2.7963,0.0879,7.197067,2.6309595,39.20265,9.126288,2.8025117,1.2004529218098607
2466,138864921270576896,45.40069613147606,35.801112925617765,2.08863023126134,12.665257,1.033246,5458.705,4.2184,-0.0478,22.550228,-3.3630693,1.9160254,1.5040144,0.96863014,4.264564299147247
2467,138870487548152448,45.25685809458432,35.94781476267457,1.0415170958603461,14.860382,1.0471039,5709.5522,4.4067,-0.287,19.326897,,1.1088104,1.0725107,0.9582832,4.94871409516894
2468,138874438918069632,45.687879968365564,35.80463021538167,1.3416381831092503,16.031979,1.5045147,4518.378,4.3887,-0.9316,15.759961,,0.28713778,0.88155556,,6.670155656292188
2469,138884918638188416,45.92638537482344,36.039167224154895,1.2260892335079945,16.02317,1.2954426,4852.8623,4.6354,-0.432,30.371656,,0.28536305,0.7594231,0.7769892,6.465780865373635
2470,138886670985521920,45.855814129754144,36.052504833309,1.360242416528976,13.722383,0.98865604,5908.662,4.1688,-0.4108,11.104033,48.73556,1.888337,1.3182281,1.0380502,4.3904631585708
2471,138896222992144640,45.401412753197654,36.069014571320466,0.6606553692516158,14.693013,0.9713831,5605.441,4.2521,-0.3972,10.015069,-12.762746,2.6601026,1.7112902,1.0522811,3.7928870821516405
2472,138900792837299456,45.710882929362874,36.166791149502174,2.078248815447992,15.575797,1.5935421,4416.674,4.5181,0.1063,3.4062698,,0.19035186,0.72833353,0.7093361,7.164285742850758
2473,138903713415061760,45.620273821823076,36.191169259007324,2.492009775279543,17.177473,2.4207268,3681.5422,4.4252,-0.3404,17.670433,,0.052368775,0.5732573,0.5460138,9.160221776113652
2474,138905912438291200,45.71864594654425,36.28744694395948,1.8857618188336074,11.405975,1.2942085,5289.3813,3.4665,0.0501,9.446936,-89.636955,9.43178,3.6524282,1.6598067,2.7834095332771085
2475,138913368501586688,46.36357402485391,35.89794177730644,1.1147491899109092,15.342165,1.1812706,5722.773,4.6171,-0.5274,17.465246,,0.7782052,0.9012461,1.010942,5.578050820384265
2476,138915361366398592,46.434196457306534,35.95975148508759,0.8185730901348754,14.885237,1.0897379,5472.153,4.2788,-0.3401,8.860822,,1.6794772,1.4514208,0.94558144,4.450524057600244
2477,138920480967480448,46.618696923587834,36.08350553940516,1.75194694001237,13.980536,1.1947708,5178.5776,4.3129,-0.0516,9.328468,-61.09278,0.9112509,1.1586479,0.88077784,5.19814215884583
2478,138921786637540864,46.56221390629674,36.0346033016199,1.4029925603081068,15.597279,1.330246,4971.4424,4.6009,0.0125,26.184727,,0.3439854,0.78949386,0.7916563,6.332555435409356
2479,138937763915767936,46.4785261611863,36.232847667314424,1.5378079350290754,15.533397,1.35678,4803.0293,4.4682,-0.5243,14.624942,,0.3121765,0.8085491,,6.467908162141988
2480,138941612206870912,46.4859258891462,36.32608677705417,0.7766169079291871,15.125932,1.0007029,5562.4907,4.3029,-0.8625,5.8530507,,1.403533,1.269046,0.94277024,4.576964993389577
2481,138942505559648768,46.36505839512718,36.35909880359835,1.4790185968064522,16.696264,1.6657858,4394.452,4.6606,-0.0059,7.738714,,0.14225051,0.6539586,0.6997089,7.546132440669771
2482,138944150531772800,46.79460904528602,36.1777909912661,1.5744243240996199,16.001728,1.5550737,4575.6055,4.5077,-0.3416,11.008732,,0.23301943,0.771313,0.72342503,6.987337011762595
2483,138947865678953216,46.652077484537266,36.19853386859945,0.815083485911388,14.800638,0.9169264,6211.056,4.3055,-0.4898,0.5700275,,1.9620458,1.2012157,1.1678591,4.356648669630406
2484,138955695403964288,46.97182881350225,36.454188986949305,6.074864533536479,18.42457,3.3503704,3100.1406,5.0134,-0.0722,65.60324,,,,,12.342253072752998
2485,138963327561070208,46.68373142849903,36.40306190389882,1.6216930475743092,11.613667,0.9378872,6463.2227,3.8727,-0.2941,7.841435,-44.777107,10.615189,2.5986562,1.6397641,2.6635098085835267
2486,138964186554528384,46.639455534486295,36.42320096976085,1.1514363658501523,15.785051,1.3449354,5031.3657,4.4793,-0.2477,5.697193,,0.44504097,0.8748539,0.80406517,6.09125105418369
2487,138970852343755264,46.686399645543936,36.50806777020596,1.126837413399221,15.215771,1.1908913,5269.5225,4.4042,-0.2578,3.8659954,,0.7393259,0.99294174,0.87312865,5.475077011704467
2488,138972535971067648,46.88527195543809,36.60720836806951,2.2177755858690653,15.329989,1.5440035,4599.9424,4.6186,0.1425,17.426455,,0.20279573,0.7102561,0.72898227,7.0595783783785
2489,138979785875676416,46.01921708121331,36.15586358769605,2.045458471139705,16.364344,1.9669838,4365.4443,4.642,0.3349,30.215979,,0.16415825,0.71361405,0.6935383,7.918296975491817
2490,138985798829865856,46.07482635059331,36.34109408620849,0.9400487201303129,14.915536,1.0094309,5823.875,4.3533,-0.349,4.2245054,,1.2960237,1.1154613,0.9998083,4.78128678548047
2491,138987207579283584,46.25521104592669,36.27886524809987,4.6505061870762905,17.185587,2.6554546,3409.2554,4.8891,-0.1523,31.40828,,0.016124994,0.36384076,,10.52308806182441
2492,138990162516754176,46.33528720241339,36.426527248907696,0.668515349932378,14.836023,1.2418623,5171.3506,4.1238,0.11,8.518221,43.32898,2.72776,2.0575318,1.0588818,3.961580248920786
2493,139004627966756992,45.870248986343505,36.59683785839138,3.6650110279687445,16.769644,2.7792606,,,,54.451847,,,,,9.590020212396087
2494,139006380313113216,46.043990655721664,36.54018362828339,2.1286280894151592,15.181956,1.4464502,4669.635,4.5971,-0.0199,9.569027,,0.2127287,0.70670587,0.7552012,6.822456188926836
2495,139007411105250176,46.194236560695984,36.577368531806904,0.9109621319816024,15.052774,1.1029129,,,,13.385539,,,,,4.850276049569118
2496,139015451284162432,46.376750922384986,36.567477748816685,1.7426316776316806,12.937746,0.8415785,6240.144,4.2519,-0.362,6.0479293,-11.82649,2.108948,1.2420945,1.1713814,4.14377406993917
2497,139016344637573120,46.56807659343271,36.59708482217635,0.6880424844165083,14.033103,1.1368284,5881.161,3.825,0.0184,6.95759,19.652542,5.7719707,2.5244029,1.3548853,3.2211802196446335
2498,139020914482542720,46.43606546244547,36.702989595448685,1.2391707514231924,15.599103,1.2275925,5173.372,4.6299,-0.2651,8.596317,,0.39636606,0.80105406,0.8466075,6.064757790608265
2499,139024552319002752,46.66986086239997,36.733984187779384,0.8925887185226937,14.273543,0.9598732,6255.0845,4.1796,-0.3268,3.3393095,17.762291,2.7685375,1.4174852,1.209401,4.026801278861676
2500,139027030515961600,46.479583754621316,36.76186791526365,1.2675854559328907,10.91614,0.63233376,7436.5825,3.6668,-0.0102,4.8325763,-13.33171,31.020447,3.3555121,2.1103618,1.4310258402779823
2501,139027958228892672,46.46264604428659,36.79832083619786,1.7484889739166594,12.677605,1.0651894,5521.312,4.1093,-0.05,31.754303,17.874575,2.6320462,1.7770463,1.0507859,3.8909191651185147
2502,139039881058359936,46.407548259259876,36.81864164367714,1.0807441418714614,15.072084,1.0322924,5633.171,4.4946,-0.2116,11.303321,,0.8089451,0.94465005,0.9635352,5.240698877564615
2503,139046581206937216,46.434002075757036,37.01337865134557,1.7500606683727702,14.0200815,1.0110884,5717.1865,4.5553,-0.1018,11.247117,-42.98702,0.8135881,0.91609365,1.0216627,5.2353460883600675
2504,139134748296280832,47.602313223735116,36.476006810920104,0.6622742746264332,15.178698,1.1421204,5347.025,3.8977,-0.1261,4.188248,,1.960578,1.6262301,0.9602222,4.2838870142853125
2505,139134920094966912,47.642327849646755,36.50501023208268,1.2838601408195458,12.675464,0.8948288,6285.7764,3.8838,-0.3731,8.129625,-21.002028,5.80139,2.0239167,1.4226571,3.2180532091548386
2506,139135298052085888,47.6483095750331,36.52002589022557,4.249076797862906,16.192423,2.3480291,,,,33.13698,,,,,9.333895769840842
2507,139143441310458240,47.30295017611862,36.47873452680708,1.3749779291671036,13.549281,1.1497755,5893.4395,4.1393,-0.3797,17.999557,-26.033003,2.7126842,1.5853978,1.0931518,4.240760709104681
2508,139155742096408704,47.784902972505705,36.53392074357282,0.9600230940362966,14.08366,1.0926065,5703.093,4.0134,-0.1633,9.612036,54.7706,2.7788208,1.7311678,1.0737785,3.9950685278672076
2509,139157838040435712,47.82861926546552,36.60979167451482,0.8883154025845221,14.134345,1.0554495,5863.649,4.1558,-0.3393,4.9498315,-64.98988,3.2321022,1.7396128,1.1262144,3.8771819705368635
2510,139162992001181184,47.99105994119988,36.617440993222374,1.327180250046345,16.361343,1.8659267,4214.0674,4.2778,-0.1403,23.333374,,0.28893694,1.0374492,,6.97599293512846
2511,139164709988083072,47.9778429308798,36.72016759416745,3.67311955587062,12.261634,0.9733658,5520.0664,4.4074,-0.3249,31.997269,19.096495,0.8656709,0.98646194,0.929341,5.086810148498078
2512,139164813067290496,48.020660834818244,36.75913292193888,1.7369124179924362,15.944222,1.5394907,4577.0396,4.5468,-0.1275,11.521472,,0.18041857,0.6741955,0.73976403,7.143111097333485
2513,139165981298380160,48.15151181201685,36.80750776679804,0.8221213695648039,14.347968,0.9695473,6283.761,4.1973,-0.4425,3.4889536,43.721626,3.283993,1.5251106,1.2564485,3.922648740450743
2514,139169692150127872,47.98765892822243,36.837981963494784,0.8951250792383233,15.26351,1.0968008,5321.288,4.2399,-0.5304,4.7258663,,0.96850526,1.1573747,,5.022928376261815
2515,139171302761041920,47.97624209550657,36.921959951887324,1.6996676401545219,12.417616,0.8568373,6420.0513,4.0345,-0.3101,16.73706,-14.220947,4.0735726,1.6233945,1.3228258,3.56943592045727
2516,139172887605706752,47.585886659318774,36.66662770410885,0.9444386465252437,14.106338,1.0574121,5606.7676,4.0992,-0.6509,8.174637,-30.820314,2.658533,1.7385175,1.0561552,3.9822072516994
2517,139174674312209280,47.783570802060666,36.78703132928905,1.6552232696890192,16.835505,1.9110136,4481.0723,4.5943,0.3363,11.861961,,0.15284747,0.6475374,0.72014254,7.929787447657503
2518,139175636384884480,47.721209563133776,36.800813982409686,2.093729409555695,16.558676,2.1312141,4193.5005,4.6345,0.205,7.585013,,0.13466413,0.69720066,,8.163278533005514
2519,139176461018489728,47.52049027683931,36.73641201774302,2.3831286800478093,14.05189,1.3272533,5422.211,4.4505,-0.3111,13.460374,-68.863495,0.6536732,0.9189287,0.87367123,5.937628793201991
2520,139177491811155200,47.52472232238791,36.79594545367099,0.8315547645535436,13.97012,1.4968328,4928.1963,3.4512,-0.13,6.8498983,-2.825681,5.3209276,3.1665308,1.140482,3.5695737576872038
2521,139178041566966912,47.56284453965855,36.83366465976658,1.0129039435762923,13.264244,1.1624432,,,,10.121274,35.1713,,,,3.2920853895464166
2522,139179755256773888,47.569124028640374,36.867454969967454,3.8195173487806384,18.444012,3.0238457,3204.0876,4.944,0.0116,28.818144,,,,,11.354054123203928
2523,139181374461168000,47.87237624698593,36.90335983811672,1.3316141567198523,12.477612,0.9286728,6683.341,3.9144,-0.3387,9.498027,9.806866,7.933165,2.1050143,1.5437976,3.099503559754824
2524,139183607844155904,47.92388004923921,36.969212010063956,4.967865423153933,15.001334,1.971551,,,,38.51217,31.54363,,,,8.482184256643572
